0,351
0,203
0,145
0,38
0,68
0,190
0,305
0,25
0,5
0,14
0,87
0,287
0,14
0,316
0,314
0,385
0,305
0,404
0,265
0,265
0,265
0,14
0,14
0,265
0,255
0,404
0,316
0,50
0,351
0,265
0,265
0,14
0,265
0,14
0,14
0,14
0,14
0,14
0,14
0,14
0,14
0,14
0,14
0,14
0,14
0,225
0,316
0,14
0,14
